journaliste reporter d'images;Paul et Fils;266015439561723;O+;emilieroux;Nicole Boyer de la Hoareau;F;ericmeunier@noos.fr;1963-06-05;340152817;0;4;51554;0;Bachelors;Commercial;z_SUV;no;3;8.0;Highly Urban/ Urban;2019-07-17 16:52:08;incomplet;dev_express;272.08;68 Rue Gambetta 18150 La Guerche-sur-l'Aubois;46.954065;2.952694
canalisateur;Potier Hubert et Fils;203090319006169;O-;adriennechauvet;Marcelle François Le Rousseau;F;victormartineau@dbmail.com;1964-09-30;299321368;0;3;62000;174525;z_High School;Private;Minivan;yes;6;8.0;Highly Urban/ Urban;2021-03-02 10:55:06;complet;dev_express;260.32;21 Rue Gouverneur M de Pereyra 17110 Saint-Georges-de-Didonne;45.601425;-1.007711
officier de gendarmerie;Cousin SA;183050506131288;B-;cpages;Henriette Baron;F;andre57@live.com;1972-07-14;322355785;0;0;101059;302340;Bachelors;Commercial;Panel Truck;yes;0;9.0;Highly Urban/ Urban;2019-05-31 17:06:13;complet;dev_integral;315.81;3 Rue du Travail 21200 Beaune;47.024363;4.841391
technicien en optique de précision;Charpentier S.A.;166078100410641;B-;lucasmoreau;Thierry Gilbert;M;antoinemendes@yahoo.fr;1937-08-02;225280806;0;0;133959;396631;Masters;Private;Pickup;no;3;19.0;Highly Urban/ Urban;2020-07-13 19:11:25;complet;dev_integral;313.11;18 Impasse Bardin 42300 Roanne;46.046839;4.064437
grutier;Weiss S.A.R.L.;176040912292201;O+;carondiane;Nath Grondin;F;gregoire55@free.fr;1972-02-27;793568911;1;1;70111;197824;z_High School;Commercial;z_SUV;no;0;1.0;Highly Urban/ Urban;2020-09-09 16:27:47;complet;dev_integral;325.72;5 Rue Irène Joliot-Curie 63500 Issoire;45.542189;3.235321
technicien d'exploitation de l'eau;Leclerc Hardy S.A.R.L.;275106311335260;A-;bertrandlefebvre;Adèle Le Marie;F;williamtanguy@orange.fr;1978-01-01;605441366;0;0;36552;171716;z_High School;Private;Sports Car;no;0;9.0;z_Highly Rural/ Rural;2019-07-29 20:12:26;complet;dev_express;283.11;28 Avenue Victor Hugo 53940 Saint-Berthevin;48.077146;-0.820389
tonnelier;Bouvet Simon SARL;171053201305295;AB+;richardvalentine;Marc Dufour;M;nbuisson@wanadoo.fr;1992-03-30;229386871;0;0;44949;185547;Bachelors;Commercial;Minivan;no;2;11.0;z_Highly Rural/ Rural;2019-05-07 23:16:13;complet;dev_express;263.74;80 Impasse des Vignes 42320 Farnay;45.501983;4.584142
responsable de plate-forme biotechnologique;Vidal et Fils;226092636245938;O-;lucas46;Françoise Courtois-Da Silva;F;kcourtois@tiscali.fr;1959-09-17;283545916;1;5;149134;329238;Bachelors;Private;Minivan;yes;0;6.0;Highly Urban/ Urban;2021-07-27 19:04:54;complet;dev_integral;289.6;12 Rue des Près 57450 Farschviller;49.098042;6.896905
brodeur;Lebrun;272109300801373;A-;leclercqalexandre;Constance Delaunay;F;vfrancois@laposte.net;1949-11-04;464828560;0;0;116524;341701;Bachelors;Commercial;Pickup;yes;4;9.0;Highly Urban/ Urban;2019-08-25 11:20:22;complet;dev_premium;524.87;1585 Chemin des Molaizes 69480 Anse;45.94197;4.697827
collecteur de fonds;Bourgeois;254118100422539;A-;timothee64;Michel Muller;M;nroussel@gmail.com;1936-02-09;687648424;0;0;125135;361933;PhD;Private;z_SUV;no;1;14.0;Highly Urban/ Urban;2020-10-25 07:40:10;complet;dev_premium;495.62;10 Rue des Norottes 91310 Leuville-sur-Orge;48.620852;2.263865
garde (chasse, pêche, littoral, rivière, parcs nationaux);Paris S.A.;211123018929157;B+;denise52;Laurent du Teixeira;M;chretienjulie@free.fr;2015-02-23;605606056;0;0;60719;187827;Bachelors;Private;Sports Car;no;3;12.0;Highly Urban/ Urban;2020-02-13 02:17:14;incomplet;dev_integral;317.69;34BIS Avenue Jean Lartigau 40130 Capbreton;43.634735;-1.428611
greffier;François SA;194046912313304;AB-;morvanmargaux;Suzanne Lecomte;F;kgrenier@voila.fr;1970-11-11;58554153;0;0;31616;0;Bachelors;Commercial;Panel Truck;yes;0;1.0;Highly Urban/ Urban;2022-04-29 13:22:49;complet;dev_express;268.28;2 Rue des Vignes 16200 Les Métairies;45.707512;-0.182594
directeur des services pénitentiaires;Peltier Boulay et Fils;189024410992832;B+;gallettheodore;Aimée Guibert;F;jeromebrun@tiscali.fr;1964-05-05;577969505;0;2;44516;0;Bachelors;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;2021-06-28 00:23:26;complet;dev_integral;315.56;17 Chemin des Grèves 55500 Ligny-en-Barrois;48.692175;5.332807
ingénieur en caractérisation des matériaux;Bonnet;217062808576737;B-;heleneduval;Bernard Bernier;M;massonantoinette@laposte.net;2002-10-16;13509551;0;0;66960;0;Bachelors;Private;Minivan;yes;5;10.0;Highly Urban/ Urban;2022-04-21 12:08:35;complet;dev_express;259.87;8 Rue Jean Bouvart 28190 Saint-Luperce;48.436529;1.312905
chef de chantier;Blot S.A.R.L.;223031411850425;AB+;langloissebastien;Audrey Pereira;F;valentine21@wanadoo.fr;1993-12-15;941849909;0;1;22819;145084;Bachelors;Private;z_SUV;no;1;10.0;Highly Urban/ Urban;2021-07-13 12:47:55;complet;dev_integral;318.2;15 Rue Edison 38100 Grenoble;45.181481;5.741776
conducteur de machines à papier;Leroux;241089001002814;B-;mariannemichel;Agathe Muller;F;isabelle67@dbmail.com;1969-03-30;381230217;0;0;0;0;z_High School;Private;Pickup;no;2;1.0;Highly Urban/ Urban;2020-05-19 06:08:25;complet;dev_premium;466.35;28 Rue du Général Pommiès 64230 Arbus;43.337586;-0.509957
orthophoniste;Rousset Boutin S.A.S.;172035502930221;A-;ericle-gall;Élisabeth Le Diaz;F;cohentheophile@ifrance.com;1945-03-15;327656942;0;0;120824;0;PhD;Private;Minivan;no;2;21.0;Highly Urban/ Urban;2021-11-11 00:43:06;complet;dev_vip;772.85;7 Rue des Anemones 68680 Kembs;47.663262;7.498702
orthophoniste;Labbé et Fils;132077401094108;AB+;alfred64;Margot Prévost Le Fouquet;F;edelaunay@sfr.fr;2018-01-30;197255933;0;0;80472;239345;Bachelors;Commercial;Van;no;2;9.0;Highly Urban/ Urban;2021-12-20 05:42:03;complet;dev_express;284.06;2 Rue des Massoubres 23420 Mérinchal;45.916609;2.481461
teinturier blanchisseur;Delmas;259051220287416;B-;isabelleauger;Lorraine Fouquet;F;rhebert@tele2.fr;2021-03-04;327249781;3;4;0;0;z_High School;Private;Sports Car;no;8;9.0;Highly Urban/ Urban;2019-08-23 10:03:13;complet;dev_integral;291.69;8 Chemin des Rouairies Aux Valinier 49630 Mazé;47.468972;-0.264794
biologiste médical;Gros;148014315731561;B-;dupontdenise;Thierry Morin-Hamel;M;dupuissimone@voila.fr;2020-02-15;494100168;0;0;204766;521764;PhD;Private;Minivan;no;2;15.0;Highly Urban/ Urban;2020-04-22 12:32:46;complet;dev_premium;320.09;17 Rue du Secrétain 18000 Bourges;47.082925;2.39084
secrétaire;Hebert Mallet SARL;116087218155991;B-;simbert;Gabriel Barbier;M;dbonneau@bouygtel.fr;1968-09-24;502043318;0;0;120330;;z_High School;Commercial;Panel Truck;no;0;11.0;z_Highly Rural/ Rural;2021-05-11 14:03:01;complet;dev_integral;285.97;7 Rue des Plantes 25220 Roche-lez-Beaupré;47.279577;6.11115
climatologue;Roger Bouvier S.A.;227092309624618;A-;luce64;Aurore Le Menard;F;brigitte09@club-internet.fr;2001-12-18;651116330;0;0;22746;192479;Bachelors;Private;Minivan;no;0;6.0;Highly Urban/ Urban;2021-01-26 06:44:11;complet;dev_integral;337.76;52 Rue Saint-Pélerin 89000 Auxerre;47.795498;3.576269
pharmacien dans l'industrie;Couturier Picard S.A.S.;146026912333288;O-;bleclerc;Claudine-Olivie Tessier;F;wrousseau@club-internet.fr;1979-06-09;800805121;0;0;20717;0;z_High School;Commercial;Pickup;yes;0;7.0;Highly Urban/ Urban;2020-03-06 10:10:25;complet;dev_express;263.62;9 Rue de la Charmille 5000 Gap;44.548561;6.05621
ingénieur d'études en sûreté nucléaire;Gallet Techer SARL;243065626029222;O-;nicolasblanchard;Roger Blondel-Rousset;M;dorotheegaudin@bouygtel.fr;1932-11-25;378070578;1;2;;0;Masters;Private;z_SUV;no;0;19.0;Highly Urban/ Urban;2019-08-14 10:03:07;complet;dev_express;255.6;4 Rue du Pré de Foire 83380 Roquebrune-sur-Argens;43.444577;6.639402
animateur nature nature;Gautier S.A.R.L.;227056005789756;AB+;zoe10;Élisabeth Bègue de Pasquier;F;laurentdupre@noos.fr;2012-01-28;155468786;0;0;57343;197113;Bachelors;Private;Minivan;no;1;14.0;Highly Urban/ Urban;2021-02-06 23:42:39;complet;dev_premium;404.02;1 Rue du 19 Mars 9000 Foix;42.987534;1.616356
reporter-photographe;Salmon;178061803361847;A+;astridbesnard;Véronique Gillet-Delmas;F;vtoussaint@yahoo.fr;1940-03-18;6889317;0;2;;205283;z_High School;Commercial;Panel Truck;yes;3;12.0;Highly Urban/ Urban;2019-07-22 02:12:33;complet;dev_integral;339.89;8 Rue des Guilletteries 53230 Astillé;47.961718;-0.852401
danseur;Germain Barthelemy et Fils;292040810596945;AB+;suzannemaury;Alexandrie Briand;F;susanjourdan@bouygtel.fr;1945-04-21;174090414;0;0;;201137;z_High School;Private;Minivan;no;5;1.0;Highly Urban/ Urban;2021-11-17 08:26:55;complet;dev_integral;284.07;10 Rue Théodore Botrel 56400 Bono;47.640886;-2.948737
économètre statisticien;Fabre S.A.R.L.;147067401059786;B-;maillardmonique;Roger Le Roger;M;guilbertsuzanne@ifrance.com;2017-04-20;179475206;0;0;50295;;Bachelors;Commercial;z_SUV;no;0;15.0;Highly Urban/ Urban;2021-04-19 02:45:49;complet;dev_express;253.49;1 Clos des Cerisiers 38550 Le Péage-de-Roussillon;45.376318;4.78935
sociologue;Torres Gaillard SA;245124900742602;B+;denise25;Marcel Dupuy;M;christinelecoq@tele2.fr;1989-07-25;836945054;0;0;65624;235124;Masters;Private;Minivan;no;0;;Highly Urban/ Urban;2021-05-20 13:18:38;complet;dev_integral;318.93;6BIS Rue des Coquelicots 25520 Arc-sous-Cicon;47.054116;6.385203
solier-moquettiste;Colas;286070240809001;B+;elodie27;Alain Laine;M;tdelattre@gmail.com;1959-10-17;119696548;0;2;23465;173980;Masters;Commercial;Panel Truck;yes;3;;Highly Urban/ Urban;2020-10-01 18:41:33;complet;dev_integral;292.65;18 Rue Pierre Paul Riquet 31000 Toulouse;43.601135;1.454065
matelot de la marine marchande;Pinto S.A.;198014315757864;O-;nlambert;Patricia Charrier;F;margot60@bouygtel.fr;1998-01-15;746249238;0;0;129230;337720;Bachelors;Commercial;Panel Truck;yes;2;1.0;Highly Urban/ Urban;2022-01-19 11:20:35;complet;dev_integral;303.47;12 Rue du Parc 71150 Fontaines;46.853455;4.771906
professeur de musique et de danse;Giraud SA;185032123189551;A+;lucie56;Michelle Richard;F;antoine61@club-internet.fr;2009-06-10;342456793;0;0;;117400;z_High School;Private;z_SUV;no;0;7.0;Highly Urban/ Urban;2021-03-18 10:53:02;complet;dev_express;255.18;37 Rue de Laval 53360 Quelaines-Saint-Gault;47.927742;-0.802727
facteur d'instruments;Cohen;249010319040361;AB-;charlotte90;Camille du Becker;F;lucemercier@noos.fr;1957-03-19;840326050;0;0;119816;0;Masters;Commercial;Panel Truck;no;5;13.0;Highly Urban/ Urban;2019-05-22 11:06:11;complet;dev_integral;328.66;43 Rue Alphonse Daudet 84120 Pertuis;43.690116;5.515235
sous-officier de l'armée de terre;Deschamps;294084523412461;AB+;clecomte;Benoît du Martin;M;denisle-gall@laposte.net;1953-10-04;309956346;0;3;18124;95099;<High School;Private;z_SUV;no;3;1.0;z_Highly Rural/ Rural;2021-09-21 03:09:29;complet;dev_express;278.37;22 Place Auguste Tailhades 11110 Coursan;43.234634;3.058997
chef de fabrication des industries graphiques;Daniel Cohen et Fils;121063018940784;AB+;balexandre;Isaac-Raymond Bonneau;M;susannguyen@bouygtel.fr;1987-12-09;371746150;0;0;8585;0;z_High School;Commercial;Minivan;yes;0;1.0;Highly Urban/ Urban;2020-11-04 05:44:01;complet;dev_vip;871.3;72 Rue Louis Pasteur 27340 Pont-de-l'Arche;49.305284;1.141145
intégrateur web;Aubert;194024410996145;O+;bousquetsophie;Margot Baron;F;francoise02@wanadoo.fr;1968-09-05;655108878;0;2;90334;268229;Masters;Private;z_SUV;no;2;13.0;Highly Urban/ Urban;2019-04-27 19:00:38;complet;dev_integral;317.32;1 Rue Lecuyer 25110 Baume-les-Dames;47.345493;6.365642
tapissier d'ameublement;Reynaud;188032636255064;O+;corinnegarcia;Isaac Grenier;M;anouk18@live.com;1973-12-13;502321635;0;0;0;60944;<High School;Private;Minivan;no;0;1.0;Highly Urban/ Urban;2021-01-08 15:05:57;complet;dev_premium;416.61;5 Rue du Clos Camus 10000 Troyes;48.308587;4.065864
ingénieur en construction navale;Lacombe Foucher S.A.S.;243019730267604;A-;francoise70;Zacharie Parent-Philippe;M;philippine05@hotmail.fr;1957-11-01;468883916;0;0;46927;0;Bachelors;Private;Minivan;yes;5;15.0;z_Highly Rural/ Rural;2019-09-11 08:50:16;complet;dev_integral;321.74;8 Rue de Saignecroze 43200 Yssingeaux;45.142591;4.120884
soudeur;Muller;266042722976110;O+;xmarques;François Vallée-Marchand;M;cmorvan@bouygtel.fr;1967-04-25;85509028;0;2;54309;0;z_High School;Commercial;Pickup;no;4;8.0;Highly Urban/ Urban;2021-06-07 10:32:29;complet;dev_integral;284.86;79 Avenue de Verdun 32600 L'Isle-Jourdain;43.614413;1.08433
costumier;Pierre S.A.S.;102016912395157;O-;de-oliveiramathilde;Élodie-Hortense Étienne;F;sebastien41@yahoo.fr;1949-03-16;111510092;0;4;57833;160429;Bachelors;Private;Pickup;yes;0;;z_Highly Rural/ Rural;2021-08-15 14:54:48;complet;dev_integral;281.48;312 Allée des Muriers 83190 Ollioules;43.124848;5.863549
iconographe;Boutin;268129205020936;AB+;urousset;Simone Peron;F;slegros@orange.fr;1976-06-03;278089528;0;0;76666;248160;Bachelors;Commercial;z_SUV;no;2;1.0;z_Highly Rural/ Rural;2020-02-02 19:15:57;complet;dev_express;278.53;49 Rue Joan Maragall 66000 Perpignan;42.72177;2.881319
enseignant-chercheur;Renaud;241055313099485;O+;morenocaroline;Margot du Barthelemy;F;hoareaumargot@tele2.fr;1986-02-28;634265225;0;1;29707;133725;Masters;Commercial;Pickup;yes;4;18.0;Highly Urban/ Urban;2019-05-23 05:58:25;incomplet;dev_express;272.79;29 Rue des Châtaigniers 87920 Condat-sur-Vienne;45.793137;1.241446
chef de chantier en installations électriques;Andre Maillet SARL;274114315702560;AB+;michelecollet;Frédéric Chevallier;M;dumashelene@tele2.fr;1959-11-26;336152797;0;0;38259;195213;z_High School;Commercial;Pickup;no;3;1.0;Highly Urban/ Urban;2021-04-06 07:02:26;complet;dev_express;270.33;47TER Route du Vittulo 20000 Ajaccio;41.929881;8.722487
responsable e-CRM;Peltier;143044700133160;A+;vaillantthierry;Sébastien Le Guillou;M;suzanne43@ifrance.com;1969-09-23;211777607;0;1;;188505;z_High School;Commercial;Minivan;no;0;11.0;Highly Urban/ Urban;2020-11-04 13:46:32;incomplet;dev_express;257.18;4 Rue Georges Bizet 87200 Saint-Junien;45.892875;0.921901
technicien de l'intervention sociale et familiale;Guyon;265048212198439;O+;laurentpierre;Élodie Laurent;F;francois25@sfr.fr;2008-07-15;437766066;0;0;0;93576;Bachelors;Private;Minivan;no;3;12.0;Highly Urban/ Urban;2020-05-16 14:59:08;complet;dev_premium;403.31;70 Rue de la Citadelle 83140 Six-Fours-les-Plages;43.07782;5.803863
critique d'art;Pineau;271101220249185;O+;simone08;Isaac-Yves Millet;M;schevallier@noos.fr;1965-08-22;919735146;0;0;110311;293832;Masters;Private;Minivan;no;2;15.0;Highly Urban/ Urban;2019-11-19 01:36:34;complet;dev_express;270.28;9 Rue du Général de Gaulle 68240 Kaysersberg;48.138567;7.265627
installateur en télécoms;Marty;231102309644230;AB+;olivier25;Agathe-Victoire Auger;F;aimee34@noos.fr;1951-11-30;459231441;0;0;126608;354910;z_High School;Commercial;z_SUV;no;3;8.0;Highly Urban/ Urban;2020-03-18 09:01:50;complet;dev_express;267.53;54 Rue Bombourget 5220 Le Monêtier-les-Bains;44.974251;6.509574
consultant en conduite de changement;Wagner et Fils;148090240879180;AB-;madeleinehardy;Suzanne Guillet-Descamps;F;wvincent@bouygtel.fr;1991-03-14;526524770;0;0;159826;444838;PhD;Private;Sports Car;no;0;9.0;Highly Urban/ Urban;2021-09-13 19:09:50;complet;dev_integral;300.57;4 Chemin des Parures 88600 Prey;48.177055;6.687875
éducateur canin canine;Blin;218067864649426;AB-;ameunier;Patrick Le Gall;M;marianne08@tele2.fr;1940-01-25;895147164;1;2;39077;154749;z_High School;Commercial;Pickup;no;1;;z_Highly Rural/ Rural;2021-01-22 09:20:04;incomplet;dev_integral;286.41;4 Rue du Haut de l'Hortie 17670 La Couarde-sur-Mer;46.196329;-1.43322
artiste de cirque;Aubert SA;291067127085489;AB+;mlecoq;Édouard Laurent;M;adrien86@sfr.fr;1940-11-12;318016319;0;4;3985;0;<High School;Private;z_SUV;no;7;3.0;Highly Urban/ Urban;2020-09-20 09:04:37;complet;dev_integral;330.82;17 Rue Pannessac 43000 Le Puy-en-Velay;45.043638;3.882032
technicien en automatismes;Pires;214035819415068;O-;raynaudedith;Diane Petit;F;nathalie83@sfr.fr;1985-08-19;71181985;0;0;30969;181779;z_High School;Commercial;Panel Truck;yes;3;8.0;Highly Urban/ Urban;2020-11-18 16:57:03;complet;dev_premium;539.71;17 Avenué Jean Monnet 37160 Descartes;46.980933;0.692822
coordonnateur d'études cliniques;Albert;190018212166508;A-;munozjules;Claudine de Simon;F;alexhernandez@hotmail.fr;2014-06-22;665272382;0;0;92929;290836;PhD;Private;Sports Car;no;1;16.0;Highly Urban/ Urban;2020-09-10 11:55:54;complet;dev_integral;299.13;16 Avenue du Grand Large 66140 Canet-en-Roussillon;42.689113;3.03283
ingénieur technico-commercial technico-commerciale en électronique;Lombard;128096100111435;AB-;julienlaporte;Manon Mathieu;F;tgauthier@voila.fr;2018-09-09;875840758;1;3;0;0;Bachelors;Private;Minivan;no;0;11.0;z_Highly Rural/ Rural;2020-04-24 18:49:02;complet;dev_premium;506.05;5 Impasse du Feu 79500 Saint-Léger-de-la-Martinière;46.224996;-0.13455
attaché de recherche clinique (ARC);Roussel Besson S.A.S.;106073018926309;O+;daniel93;Stéphanie Hardy;F;poulainjean@dbmail.com;1971-07-31;617930532;0;0;79625;239235;Bachelors;Commercial;z_SUV;no;0;;Highly Urban/ Urban;2019-12-31 02:59:06;complet;dev_integral;318.3;15 Rue du Perron 45400 Fleury-les-Aubrais;47.930138;1.924744
gestionnaire de contrats d'assurance;Besnard SARL;102123306383517;O-;launayemmanuel;Noël Ferrand;M;joseph66@live.com;1966-12-22;209936567;0;2;147734;373987;Masters;Private;Sports Car;no;0;18.0;z_Highly Rural/ Rural;2019-10-31 19:36:19;complet;dev_vip;732.85;654 Allée des Pêcheurs 79290 Argenton-l'Église;47.050214;-0.263301
boulanger;Leroy Duhamel S.A.;101108902496547;AB-;mahemonique;Lucas Descamps-Dupuy;M;fontainethomas@tele2.fr;1976-05-15;376864921;0;0;56919;249577;Bachelors;Private;z_SUV;no;0;14.0;Highly Urban/ Urban;2021-02-19 05:43:31;complet;dev_integral;336.46;62 Boulevard de France 91220 Brétigny-sur-Orge;48.596082;2.303037
chef de produit marketing;Valette;243126311344812;AB+;philippine33;Andrée Gallet;F;georgesrobert@laposte.net;1951-12-11;860150002;0;0;67457;273634;Masters;Private;Minivan;yes;2;12.0;Highly Urban/ Urban;2021-12-03 18:42:13;complet;dev_express;265.73;10 Rue des Mésanges 32190 Vic-Fezensac;43.762106;0.299545
médiateur scientifique;Leduc;191112808523679;O+;alveshugues;François-Théodore Lesage;M;alexlaroche@orange.fr;1959-03-02;81228703;2;3;27027;133854;<High School;Private;Minivan;no;2;9.0;Highly Urban/ Urban;2019-10-05 11:39:12;incomplet;dev_express;256.49;49 Rue Georges Bussière 24310 Brantôme;45.353255;0.690148
attaché commercial commerciale;Hubert;219062923287550;O-;uduhamel;Roland Dijoux;M;jourdanagathe@laposte.net;1970-01-28;364290768;0;0;108290;0;Masters;Private;z_SUV;no;7;14.0;Highly Urban/ Urban;2020-09-12 22:15:27;complet;dev_integral;335.21;9 Rue Gambetta 92800 Puteaux;48.885078;2.23638
agent arboricole;Weber SARL;289100506119241;AB-;brigitte85;Arnaude Gaillard;F;zoe94@ifrance.com;1958-10-01;617290547;0;0;185370;424118;Masters;Commercial;Pickup;no;0;17.0;Highly Urban/ Urban;2021-05-19 12:29:36;complet;dev_integral;300.03;5 Route de Calmont 9700 Saverdun;43.232642;1.578256
chargé de pharmacovigilance;Andre;185036912356693;O-;caronaugustin;Émile Vallet;M;lainemarc@yahoo.fr;1950-06-05;837902783;0;2;120355;355500;Masters;Private;Minivan;no;0;15.0;Highly Urban/ Urban;2022-03-09 20:30:13;complet;dev_integral;333.73;1 Rue Jean Baptiste Martin 73200 Albertville;45.661836;6.385721
officier de police;Moreau Baudry S.A.R.L.;286034604210415;B-;gsanchez;Alexandre Paul;M;udaniel@club-internet.fr;1994-01-11;116871771;2;2;27266;0;<High School;Private;z_SUV;no;5;6.0;Highly Urban/ Urban;2019-05-31 07:28:57;incomplet;dev_integral;286.02;7 Avenue Bernard Martin 92270 Bois-Colombes;48.924979;2.270985
inspecteur de banque;Ramos S.A.S.;233095746336395;A-;vincent77;Timothée Riou de la Noël;M;leclercqcorinne@wanadoo.fr;1983-09-03;711954140;0;0;149244;;PhD;Private;Minivan;yes;0;16.0;Highly Urban/ Urban;2020-12-07 09:32:42;complet;dev_express;270.28;21 Rue du Guil 5000 Gap;44.552568;6.062064
directeur de création;Collin;196063523870634;AB+;margotleblanc;Léon Lemonnier de Vaillant;M;andreanais@club-internet.fr;1958-10-12;359968884;0;0;76123;265089;Masters;Private;Van;yes;2;5.0;Highly Urban/ Urban;2020-06-21 01:53:55;complet;dev_vip;573.54;23 Rue Lavoisier 93110 Rosny-sous-Bois;48.862618;2.496797
attaché d'administration;Bailly;175036311352222;A+;bouvierchristine;Eugène Pottier;M;dde-sousa@live.com;1967-10-30;940564263;0;0;;237869;Masters;Private;Van;yes;0;19.0;Highly Urban/ Urban;2021-07-28 01:40:11;incomplet;dev_express;282.13;5 Rue des Bruyères 22970 Ploumagoar;48.545942;-3.146024
gestionnaire de contrats informatiques;Le Roux Delattre et Fils;283044101891231;AB-;dos-santosjules;Luce Chauveau;F;william33@dbmail.com;1945-08-02;255379444;0;0;65149;0;z_High School;Private;z_SUV;no;0;9.0;z_Highly Rural/ Rural;2019-11-21 01:02:54;complet;dev_integral;333.28;10 Rue du 6 Juin 61200 Argentan;48.743941;-0.0073
maroquinier;Payet;108104221884229;AB+;alainsanchez;Thomas du Peron;M;thibaut60@yahoo.fr;1992-10-14;742903652;0;0;54108;225756;z_High School;Private;Minivan;no;0;1.0;Highly Urban/ Urban;2019-04-09 00:51:52;complet;dev_integral;318.86;5 Allée des Tamaris 1250 Tossiat;46.137444;5.295375
traducteur technique;Rocher S.A.;220024019216397;O+;christelle77;Audrey Allard du Payet;F;thibault13@ifrance.com;2012-02-23;928130916;0;0;49610;221470;Bachelors;Private;z_SUV;no;0;14.0;z_Highly Rural/ Rural;2021-01-31 23:42:36;complet;dev_integral;289.41;4 Passage B/10 75010 Paris;48.875748;2.365021
agent artistique;Brunet Mary SARL;245016544046839;O-;bernadettedijoux;Jean Rey;M;laineclaudine@tiscali.fr;2009-02-01;559289747;0;0;155290;;PhD;Private;Minivan;no;3;16.0;Highly Urban/ Urban;2020-04-21 06:32:04;complet;dev_express;278.68;37 Rue de Beaumont 72170 Maresché;48.212557;0.147899
cryptologue;Texier;150120240804005;A+;rgodard;Théophile Lefèvre;M;jacquesbertrand@gmail.com;1983-07-04;855292358;0;1;91164;258261;Bachelors;Private;Minivan;no;1;10.0;Highly Urban/ Urban;2021-07-03 08:54:51;complet;dev_express;274.64;1217 Route de la Dombes 1330 Ambérieux-en-Dombes;46.005682;4.915632
credit manager;Guérin Moreau S.A.S.;261107127045186;AB-;bernardmaury;Alain Roussel;M;chretienemmanuelle@yahoo.fr;1968-06-11;578066544;0;0;24575;118811;<High School;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;2019-04-10 12:07:33;complet;dev_premium;366.25;1 Cours de la Briante 61250 Damigny;48.448051;0.072092
commissaire-priseur;Guillaume;165014019276441;AB+;rmaillot;Daniel Maréchal du Renault;M;honore31@wanadoo.fr;1947-04-01;633963606;0;0;154165;405227;Masters;Private;Van;yes;5;17.0;Highly Urban/ Urban;2020-10-16 15:03:56;complet;dev_express;252.44;44 Place des Boissieres 16000 Angoulême;45.650002;0.168193
chargé d'études média;Pires;289095212161129;AB-;manonleduc;Bernadette Mary;F;celine31@voila.fr;1931-12-12;363986810;0;3;79213;219393;Masters;Private;Minivan;no;2;21.0;Highly Urban/ Urban;2020-10-08 20:15:11;complet;dev_premium;548.44;9 Rue de la Charrière 70110 Esprels;47.537168;6.375741
scénariste;Lecomte;185057127006047;O-;zsamson;Guy Legros;M;ktoussaint@yahoo.fr;1964-12-03;752309500;0;0;69297;211553;z_High School;Private;Pickup;yes;0;1.0;z_Highly Rural/ Rural;2020-10-26 11:49:22;complet;dev_integral;302.51;8 Rue du Docteur Jullich 8270 Saulces-Monclin;49.576454;4.497176
botaniste;Colas;241119205062554;O+;stephanie21;Jean de Guérin;M;hamelcharlotte@free.fr;2003-02-22;861034681;0;3;22330;;z_High School;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2021-10-04 14:09:51;complet;dev_integral;338.6;14 Rue du Beugné 85770 Le Gué-de-Velluire;46.369967;-0.923887
hydrogéologue;Labbé;205059550043667;B-;philippine54;William Tessier;M;thibaut51@hotmail.fr;1986-09-15;147215888;0;0;83639;268714;PhD;Private;Sports Car;no;3;17.0;Highly Urban/ Urban;2022-03-01 14:18:36;complet;dev_express;259.31;13 Rue Serge Duchailloux 18150 La Chapelle-Hugon;46.904752;2.944872
ingénieur calcul;Marty;126085439518159;A-;nicolasodette;Alfred-Richard Masse;M;baudrydanielle@voila.fr;1948-04-22;748083024;0;0;42196;143209;z_High School;Commercial;Sports Car;no;0;7.0;z_Highly Rural/ Rural;2021-06-16 09:27:42;complet;dev_integral;327.08;10 Rue de l'Alagnon 15250 Naucelles;44.954514;2.416245
agent de développement des énergies renouvelables;Merle;288015313087568;A+;bernard68;Grégoire du Hervé;M;thierryrenard@hotmail.fr;1936-06-27;161018821;0;0;63190;212219;Masters;Private;z_SUV;no;1;16.0;Highly Urban/ Urban;2020-10-11 00:09:30;complet;dev_vip;883.06;7069 Place du Coulet 4270 Senez;43.913389;6.407224
chargé de recherche en acoustique musicale;Chauvin Godard S.A.;197061220269350;B+;jacquelinenguyen;Lucas du Payet;M;lejeunemargaud@tiscali.fr;2006-03-01;618040112;0;0;57750;0;Masters;Private;z_SUV;no;0;18.0;Highly Urban/ Urban;2022-02-25 19:38:23;complet;dev_express;284.29;2 Allée du Cerisier 72230 Guécélard;47.884501;0.12847
attaché de presse;Didier Roche SARL;272023155504518;B-;flebon;Michèle Lévy;F;gerardpayet@wanadoo.fr;1972-04-26;338407124;0;3;61220;237329;z_High School;Commercial;z_SUV;no;3;1.0;Highly Urban/ Urban;2021-05-24 18:00:24;complet;dev_integral;293.34;197 Route de Revel 31400 Toulouse;43.569563;1.502292
